USER_ID_hash,PURCHASED_COUPONS
51dca8fae201394a4268ecdf64cfc162,"'79de77aa8c36fdf17cb3366e2084e353', '520cb8509c6662059d3f71e7c3cad0ae', '0c015306597566b632bebfb63b7e59f3', '51da52d5516033bea13972588b671184'"
51e226cb7ac86742d1e884fa108e298b,"'79de77aa8c36fdf17cb3366e2084e353', '520cb8509c6662059d3f71e7c3cad0ae', '0c015306597566b632bebfb63b7e59f3'"
51e43b7d85b0f1a77bbc9aae8f27dad9,"'79de77aa8c36fdf17cb3366e2084e353', '520cb8509c6662059d3f71e7c3cad0ae', '0c015306597566b632bebfb63b7e59f3', '51da52d5516033bea13972588b671184'"
51e67772a2e2b65e1ffd64bbce05b955,"'79de77aa8c36fdf17cb3366e2084e353', '520cb8509c6662059d3f71e7c3cad0ae', '0c015306597566b632bebfb63b7e59f3', '51da52d5516033bea13972588b671184'"
51e731d9b5120510caeae0d917c1e85c,"'79de77aa8c36fdf17cb3366e2084e353', '520cb8509c6662059d3f71e7c3cad0ae', '0c015306597566b632bebfb63b7e59f3'"
51f06798889aa7410ff44e22ead87fff,"'79de77aa8c36fdf17cb3366e2084e353', '520cb8509c6662059d3f71e7c3cad0ae', '0c015306597566b632bebfb63b7e59f3'"
51f0a8867da1f7e4cf2e6f2c49a2c792,"'79de77aa8c36fdf17cb3366e2084e353', '520cb8509c6662059d3f71e7c3cad0ae', '0c015306597566b632bebfb63b7e59f3'"
51f104e5aeb15119c16af0c1ad41c4e2,"'79de77aa8c36fdf17cb3366e2084e353', '520cb8509c6662059d3f71e7c3cad0ae', '0c015306597566b632bebfb63b7e59f3'"
51f219b56c3125cca9cf2e385c9f9b3a,"'79de77aa8c36fdf17cb3366e2084e353', '520cb8509c6662059d3f71e7c3cad0ae', '0c015306597566b632bebfb63b7e59f3', '51da52d5516033bea13972588b671184'"
51f5e329477dba10fedddc96ce6f6047,"'79de77aa8c36fdf17cb3366e2084e353', '520cb8509c6662059d3f71e7c3cad0ae', '0c015306597566b632bebfb63b7e59f3'"
51f7733fa23b8544b0ac654b91058d87,"'79de77aa8c36fdf17cb3366e2084e353', '520cb8509c6662059d3f71e7c3cad0ae', '0c015306597566b632bebfb63b7e59f3', '51da52d5516033bea13972588b671184'"
51fce3c5f54dc3a97504d56ec469b914,"'79de77aa8c36fdf17cb3366e2084e353', '520cb8509c6662059d3f71e7c3cad0ae', '0c015306597566b632bebfb63b7e59f3', '51da52d5516033bea13972588b671184'"
51fe1eb547d375786cbc9d9e49d5b7ab,"'79de77aa8c36fdf17cb3366e2084e353', '520cb8509c6662059d3f71e7c3cad0ae', '0c015306597566b632bebfb63b7e59f3'"
51ff1de33be3c3a96d0ff7e9aa2b2b42,"'79de77aa8c36fdf17cb3366e2084e353', '520cb8509c6662059d3f71e7c3cad0ae', '0c015306597566b632bebfb63b7e59f3', '51da52d5516033bea13972588b671184'"
51ff6b5ccfe7a2b2b2342aad6645cf66,"'79de77aa8c36fdf17cb3366e2084e353', '520cb8509c6662059d3f71e7c3cad0ae', '0c015306597566b632bebfb63b7e59f3'"
5203d52791723cb347904e4a400be0b3,"'79de77aa8c36fdf17cb3366e2084e353', '520cb8509c6662059d3f71e7c3cad0ae', '0c015306597566b632bebfb63b7e59f3', '51da52d5516033bea13972588b671184'"
52056e0761d075092d5a5ae1e3dccff5,"'79de77aa8c36fdf17cb3366e2084e353', '520cb8509c6662059d3f71e7c3cad0ae', '0c015306597566b632bebfb63b7e59f3'"
520af9b7ea4026221853d934b9f8d1dd,"'79de77aa8c36fdf17cb3366e2084e353', '520cb8509c6662059d3f71e7c3cad0ae', '0c015306597566b632bebfb63b7e59f3'"
520bdb9541357db28428198a008838a8,"'79de77aa8c36fdf17cb3366e2084e353', '520cb8509c6662059d3f71e7c3cad0ae', '0c015306597566b632bebfb63b7e59f3', '51da52d5516033bea13972588b671184'"
520d1dc75dcc31013fea14fdf9c41fc7,"'79de77aa8c36fdf17cb3366e2084e353', '520cb8509c6662059d3f71e7c3cad0ae', '0c015306597566b632bebfb63b7e59f3'"
520d67c18e448584a29e48d59fa849b1,"'79de77aa8c36fdf17cb3366e2084e353', '520cb8509c6662059d3f71e7c3cad0ae', '0c015306597566b632bebfb63b7e59f3', '51da52d5516033bea13972588b671184'"
520dec00d2a8f645b90d288a661d6961,"'79de77aa8c36fdf17cb3366e2084e353', '520cb8509c6662059d3f71e7c3cad0ae', '0c015306597566b632bebfb63b7e59f3'"
520e52169658c4412cb5843f86f9ea89,"'79de77aa8c36fdf17cb3366e2084e353', '520cb8509c6662059d3f71e7c3cad0ae', '0c015306597566b632bebfb63b7e59f3', '51da52d5516033bea13972588b671184'"
520e7ff8f7960e2d6293910aa8e8b32f,"'79de77aa8c36fdf17cb3366e2084e353', '520cb8509c6662059d3f71e7c3cad0ae', '0c015306597566b632bebfb63b7e59f3', '51da52d5516033bea13972588b671184'"
520e9f6d56f7eeea5788d686c8d951db,"'79de77aa8c36fdf17cb3366e2084e353', '520cb8509c6662059d3f71e7c3cad0ae', '0c015306597566b632bebfb63b7e59f3'"
52162954db17fdacbe63089d8c1bcb92,"'79de77aa8c36fdf17cb3366e2084e353', '520cb8509c6662059d3f71e7c3cad0ae', '0c015306597566b632bebfb63b7e59f3'"
521ab0d48ada07cb1b16cd7c971b76b9,"'79de77aa8c36fdf17cb3366e2084e353', '520cb8509c6662059d3f71e7c3cad0ae', '0c015306597566b632bebfb63b7e59f3', '51da52d5516033bea13972588b671184'"
522268765181a12ad1d63d7fdf885e4c,"'79de77aa8c36fdf17cb3366e2084e353', '520cb8509c6662059d3f71e7c3cad0ae', '0c015306597566b632bebfb63b7e59f3'"
5225cc88d50aa6a64a155d067bfa9fb2,"'79de77aa8c36fdf17cb3366e2084e353', '520cb8509c6662059d3f71e7c3cad0ae', '0c015306597566b632bebfb63b7e59f3', '51da52d5516033bea13972588b671184'"
52270fbedf5dc56f37e100445d7d0fde,"'79de77aa8c36fdf17cb3366e2084e353', '520cb8509c6662059d3f71e7c3cad0ae', '0c015306597566b632bebfb63b7e59f3', '51da52d5516033bea13972588b671184'"
5228e9ef0095f1c8b6ea765702ddc2a7,"'79de77aa8c36fdf17cb3366e2084e353', '520cb8509c6662059d3f71e7c3cad0ae', '0c015306597566b632bebfb63b7e59f3', '51da52d5516033bea13972588b671184'"
5229d616191dc1d1abf30e8a94c08b6e,"'79de77aa8c36fdf17cb3366e2084e353', '520cb8509c6662059d3f71e7c3cad0ae', '0c015306597566b632bebfb63b7e59f3', '51da52d5516033bea13972588b671184'"
522a292149d6d5c2bfef6d36f594358c,"'79de77aa8c36fdf17cb3366e2084e353', '520cb8509c6662059d3f71e7c3cad0ae', '0c015306597566b632bebfb63b7e59f3', '51da52d5516033bea13972588b671184'"
522a5e3426bcd7b3d606555219835bfe,"'79de77aa8c36fdf17cb3366e2084e353', '520cb8509c6662059d3f71e7c3cad0ae', '0c015306597566b632bebfb63b7e59f3'"
522a6fd0fdcddd10198f44cd11d1c7f7,"'79de77aa8c36fdf17cb3366e2084e353', '520cb8509c6662059d3f71e7c3cad0ae', '0c015306597566b632bebfb63b7e59f3', '51da52d5516033bea13972588b671184'"
522b6a41945a4166526d6fd13da7b215,"'79de77aa8c36fdf17cb3366e2084e353', '520cb8509c6662059d3f71e7c3cad0ae', '0c015306597566b632bebfb63b7e59f3', '51da52d5516033bea13972588b671184'"
522e3918ceca32cbc137727e9a598aff,"'79de77aa8c36fdf17cb3366e2084e353', '520cb8509c6662059d3f71e7c3cad0ae', '0c015306597566b632bebfb63b7e59f3', '51da52d5516033bea13972588b671184'"
522f7fecd5303908797f874037a4cec0,"'79de77aa8c36fdf17cb3366e2084e353', '520cb8509c6662059d3f71e7c3cad0ae', '0c015306597566b632bebfb63b7e59f3'"
5230dab4919600c8608f755f548c62f3,"'79de77aa8c36fdf17cb3366e2084e353', '520cb8509c6662059d3f71e7c3cad0ae', '0c015306597566b632bebfb63b7e59f3', '51da52d5516033bea13972588b671184'"
523dc6879e2c6c4c3b141c428ee3a125,"'79de77aa8c36fdf17cb3366e2084e353', '520cb8509c6662059d3f71e7c3cad0ae', '0c015306597566b632bebfb63b7e59f3', '51da52d5516033bea13972588b671184'"
523e77f6c3d1b6af1065436c4a62b102,"'79de77aa8c36fdf17cb3366e2084e353', '520cb8509c6662059d3f71e7c3cad0ae', '0c015306597566b632bebfb63b7e59f3'"
52429d9402f1fdf431eb82ddd7b03615,"'79de77aa8c36fdf17cb3366e2084e353', '520cb8509c6662059d3f71e7c3cad0ae', '0c015306597566b632bebfb63b7e59f3', '51da52d5516033bea13972588b671184'"
5244fd8dd357743e2292747783a562be,"'79de77aa8c36fdf17cb3366e2084e353', '520cb8509c6662059d3f71e7c3cad0ae', '0c015306597566b632bebfb63b7e59f3', '51da52d5516033bea13972588b671184'"
524a239226436642b8b8cc1f29588035,"'79de77aa8c36fdf17cb3366e2084e353', '520cb8509c6662059d3f71e7c3cad0ae', '0c015306597566b632bebfb63b7e59f3'"
524c16e2027902c2391b42f5ee6d783a,"'79de77aa8c36fdf17cb3366e2084e353', '520cb8509c6662059d3f71e7c3cad0ae', '0c015306597566b632bebfb63b7e59f3', '51da52d5516033bea13972588b671184'"
524cb3f1ea346e966f93124743a795d0,"'79de77aa8c36fdf17cb3366e2084e353', '520cb8509c6662059d3f71e7c3cad0ae', '0c015306597566b632bebfb63b7e59f3', '51da52d5516033bea13972588b671184'"
524e2d5ae1e962459b1ed34dad50d302,"'79de77aa8c36fdf17cb3366e2084e353', '520cb8509c6662059d3f71e7c3cad0ae', '0c015306597566b632bebfb63b7e59f3', '51da52d5516033bea13972588b671184'"
52520bcb3cc8104a5b6bd943a363c62e,"'79de77aa8c36fdf17cb3366e2084e353', '520cb8509c6662059d3f71e7c3cad0ae', '0c015306597566b632bebfb63b7e59f3'"
52574fbf970031c62f7588b15f0ec755,"'79de77aa8c36fdf17cb3366e2084e353', '520cb8509c6662059d3f71e7c3cad0ae', '0c015306597566b632bebfb63b7e59f3', '51da52d5516033bea13972588b671184'"
525a7db27076eeb11192d7a4515056c7,"'79de77aa8c36fdf17cb3366e2084e353', '520cb8509c6662059d3f71e7c3cad0ae', '0c015306597566b632bebfb63b7e59f3'"
525cb68ab797a1bd900693a7a331d391,"'79de77aa8c36fdf17cb3366e2084e353', '520cb8509c6662059d3f71e7c3cad0ae', '0c015306597566b632bebfb63b7e59f3'"
5261557901c0ee4c1ecfd4db8dd48648,"'79de77aa8c36fdf17cb3366e2084e353', '520cb8509c6662059d3f71e7c3cad0ae', '0c015306597566b632bebfb63b7e59f3'"
5265fb04b946868dbe3ffd53dec208d5,"'79de77aa8c36fdf17cb3366e2084e353', '520cb8509c6662059d3f71e7c3cad0ae', '0c015306597566b632bebfb63b7e59f3', '51da52d5516033bea13972588b671184'"
526e16d6379db6a50c2e9479b65b86bf,"'79de77aa8c36fdf17cb3366e2084e353', '520cb8509c6662059d3f71e7c3cad0ae', '0c015306597566b632bebfb63b7e59f3', '51da52d5516033bea13972588b671184'"
526f604c21715d4afc7bdf02ab76b62a,"'79de77aa8c36fdf17cb3366e2084e353', '520cb8509c6662059d3f71e7c3cad0ae', '0c015306597566b632bebfb63b7e59f3', '51da52d5516033bea13972588b671184'"
52721e0cd1800382b0644024467402fe,"'79de77aa8c36fdf17cb3366e2084e353', '520cb8509c6662059d3f71e7c3cad0ae', '0c015306597566b632bebfb63b7e59f3', '51da52d5516033bea13972588b671184'"
5272359263401d6504bf9e0a157b6f3b,"'79de77aa8c36fdf17cb3366e2084e353', '520cb8509c6662059d3f71e7c3cad0ae', '0c015306597566b632bebfb63b7e59f3'"
52732205c6ea79756cc519403cc1e02f,"'79de77aa8c36fdf17cb3366e2084e353', '520cb8509c6662059d3f71e7c3cad0ae', '0c015306597566b632bebfb63b7e59f3', '51da52d5516033bea13972588b671184'"
5273c56488ace3a951c107b7d761a84a,"'79de77aa8c36fdf17cb3366e2084e353', '520cb8509c6662059d3f71e7c3cad0ae', '0c015306597566b632bebfb63b7e59f3', '51da52d5516033bea13972588b671184'"
5276be5518b1b0828f0bcd2b2266a993,"'79de77aa8c36fdf17cb3366e2084e353', '520cb8509c6662059d3f71e7c3cad0ae', '0c015306597566b632bebfb63b7e59f3'"
527ecbee1c05455f357ff4adde83b776,"'79de77aa8c36fdf17cb3366e2084e353', '520cb8509c6662059d3f71e7c3cad0ae', '0c015306597566b632bebfb63b7e59f3', '51da52d5516033bea13972588b671184'"
5281e788c6e6d21f5f134eb2c0ff4637,"'79de77aa8c36fdf17cb3366e2084e353', '520cb8509c6662059d3f71e7c3cad0ae', '0c015306597566b632bebfb63b7e59f3', '51da52d5516033bea13972588b671184'"
5285331b6d06ed26f571b522d35e457a,"'79de77aa8c36fdf17cb3366e2084e353', '520cb8509c6662059d3f71e7c3cad0ae', '0c015306597566b632bebfb63b7e59f3'"
5286f65f2490ccb9c983a3ebb313f77e,"'79de77aa8c36fdf17cb3366e2084e353', '520cb8509c6662059d3f71e7c3cad0ae', '0c015306597566b632bebfb63b7e59f3', '51da52d5516033bea13972588b671184'"
52886717f91cc6ac1ab0e4c0e94ae927,"'79de77aa8c36fdf17cb3366e2084e353', '520cb8509c6662059d3f71e7c3cad0ae', '0c015306597566b632bebfb63b7e59f3'"
528a68f610dc876d7913755697dadcad,"'79de77aa8c36fdf17cb3366e2084e353', '520cb8509c6662059d3f71e7c3cad0ae', '0c015306597566b632bebfb63b7e59f3', '51da52d5516033bea13972588b671184'"
528b99f4c0e4f63b9fe08c0c35645a7c,"'79de77aa8c36fdf17cb3366e2084e353', '520cb8509c6662059d3f71e7c3cad0ae', '0c015306597566b632bebfb63b7e59f3', '51da52d5516033bea13972588b671184'"
528df9cf0e34a40240dbe7f44841ba67,"'79de77aa8c36fdf17cb3366e2084e353', '520cb8509c6662059d3f71e7c3cad0ae', '0c015306597566b632bebfb63b7e59f3', '51da52d5516033bea13972588b671184'"
5292d1194b33bfa1fc561f5ee3830c18,"'79de77aa8c36fdf17cb3366e2084e353', '520cb8509c6662059d3f71e7c3cad0ae', '0c015306597566b632bebfb63b7e59f3', '51da52d5516033bea13972588b671184'"
5297802263e00bfc4a4ef269a747a751,"'79de77aa8c36fdf17cb3366e2084e353', '520cb8509c6662059d3f71e7c3cad0ae', '0c015306597566b632bebfb63b7e59f3', '51da52d5516033bea13972588b671184'"
529a664e168669be238798bf9f6795c2,"'79de77aa8c36fdf17cb3366e2084e353', '520cb8509c6662059d3f71e7c3cad0ae', '0c015306597566b632bebfb63b7e59f3', '51da52d5516033bea13972588b671184'"
529c576d7833a582aef3401ea0f992cf,"'79de77aa8c36fdf17cb3366e2084e353', '520cb8509c6662059d3f71e7c3cad0ae', '0c015306597566b632bebfb63b7e59f3'"
52a14404a995cda1fa031ee09e9563ca,"'79de77aa8c36fdf17cb3366e2084e353', '520cb8509c6662059d3f71e7c3cad0ae', '0c015306597566b632bebfb63b7e59f3'"
52a287a3efeaebf3572cbf967aa3e336,"'79de77aa8c36fdf17cb3366e2084e353', '520cb8509c6662059d3f71e7c3cad0ae', '0c015306597566b632bebfb63b7e59f3'"
52a2f32122456dded32f3d045ddfd8fc,"'79de77aa8c36fdf17cb3366e2084e353', '520cb8509c6662059d3f71e7c3cad0ae', '0c015306597566b632bebfb63b7e59f3', '51da52d5516033bea13972588b671184'"
52a86b8dad616a6e825c8c61eaacc116,"'79de77aa8c36fdf17cb3366e2084e353', '520cb8509c6662059d3f71e7c3cad0ae', '0c015306597566b632bebfb63b7e59f3'"
52a9ac7d3d613810ea0c39a50957d696,"'79de77aa8c36fdf17cb3366e2084e353', '520cb8509c6662059d3f71e7c3cad0ae', '0c015306597566b632bebfb63b7e59f3', '51da52d5516033bea13972588b671184'"
52af3c5c6ae13e4e966b3d5347a50f7d,"'79de77aa8c36fdf17cb3366e2084e353', '520cb8509c6662059d3f71e7c3cad0ae', '0c015306597566b632bebfb63b7e59f3', '51da52d5516033bea13972588b671184'"
52bbf69d22c47a960f255f0db9f80a9b,"'79de77aa8c36fdf17cb3366e2084e353', '520cb8509c6662059d3f71e7c3cad0ae', '0c015306597566b632bebfb63b7e59f3'"
52bc0b0aff05cfad1e79d06188e20134,"'79de77aa8c36fdf17cb3366e2084e353', '520cb8509c6662059d3f71e7c3cad0ae', '0c015306597566b632bebfb63b7e59f3', '51da52d5516033bea13972588b671184'"
52bdca7be223cfe8dd31092e6726a886,"'79de77aa8c36fdf17cb3366e2084e353', '520cb8509c6662059d3f71e7c3cad0ae', '0c015306597566b632bebfb63b7e59f3', '51da52d5516033bea13972588b671184'"
52bfc85cb80b95da4feca28294c9d87a,"'79de77aa8c36fdf17cb3366e2084e353', '520cb8509c6662059d3f71e7c3cad0ae', '0c015306597566b632bebfb63b7e59f3', '51da52d5516033bea13972588b671184'"
52c251f6929d8a2642aec114baf7c611,"'79de77aa8c36fdf17cb3366e2084e353', '520cb8509c6662059d3f71e7c3cad0ae', '0c015306597566b632bebfb63b7e59f3', '51da52d5516033bea13972588b671184'"
52c3cd81ac06d050d6fb3b30b6b87c23,"'79de77aa8c36fdf17cb3366e2084e353', '520cb8509c6662059d3f71e7c3cad0ae', '0c015306597566b632bebfb63b7e59f3', '51da52d5516033bea13972588b671184'"
52c87b588c1f757000f6f2a2ff0c8bc6,"'79de77aa8c36fdf17cb3366e2084e353', '520cb8509c6662059d3f71e7c3cad0ae', '0c015306597566b632bebfb63b7e59f3', '51da52d5516033bea13972588b671184'"
52c8e466e7f62ee3662a32e2e25b6af3,"'79de77aa8c36fdf17cb3366e2084e353', '520cb8509c6662059d3f71e7c3cad0ae', '0c015306597566b632bebfb63b7e59f3', '51da52d5516033bea13972588b671184'"
52cfc7e596144d904c9d88ead6aae844,"'79de77aa8c36fdf17cb3366e2084e353', '520cb8509c6662059d3f71e7c3cad0ae', '0c015306597566b632bebfb63b7e59f3', '51da52d5516033bea13972588b671184'"
52d21d6d43dbe7c978151ce5a24f2d18,"'79de77aa8c36fdf17cb3366e2084e353', '520cb8509c6662059d3f71e7c3cad0ae', '0c015306597566b632bebfb63b7e59f3', '51da52d5516033bea13972588b671184'"
52d2903b28175fa9060ce0a230a3c961,"'79de77aa8c36fdf17cb3366e2084e353', '520cb8509c6662059d3f71e7c3cad0ae', '0c015306597566b632bebfb63b7e59f3', '51da52d5516033bea13972588b671184'"
52d363033e3ce813f3b3e12022cb3764,"'79de77aa8c36fdf17cb3366e2084e353', '520cb8509c6662059d3f71e7c3cad0ae', '0c015306597566b632bebfb63b7e59f3', '51da52d5516033bea13972588b671184'"
52d68a8bdd2813128d0555ffade21d9e,"'79de77aa8c36fdf17cb3366e2084e353', '520cb8509c6662059d3f71e7c3cad0ae', '0c015306597566b632bebfb63b7e59f3'"
52d6ccc475cd3a58c142af44d45d57bb,"'79de77aa8c36fdf17cb3366e2084e353', '520cb8509c6662059d3f71e7c3cad0ae', '0c015306597566b632bebfb63b7e59f3'"
52d6f4c7369e073403c0bfd394f9b85a,"'79de77aa8c36fdf17cb3366e2084e353', '520cb8509c6662059d3f71e7c3cad0ae', '0c015306597566b632bebfb63b7e59f3', '51da52d5516033bea13972588b671184'"
52d753a0f34db69213cd778246227cdf,"'79de77aa8c36fdf17cb3366e2084e353', '520cb8509c6662059d3f71e7c3cad0ae', '0c015306597566b632bebfb63b7e59f3', '51da52d5516033bea13972588b671184'"
52daaa3177515e816a1d35efed238577,"'79de77aa8c36fdf17cb3366e2084e353', '520cb8509c6662059d3f71e7c3cad0ae', '0c015306597566b632bebfb63b7e59f3', '51da52d5516033bea13972588b671184'"
52db02b2b61eaee52c3977cfefe35c84,"'79de77aa8c36fdf17cb3366e2084e353', '520cb8509c6662059d3f71e7c3cad0ae', '0c015306597566b632bebfb63b7e59f3', '51da52d5516033bea13972588b671184'"
52dba1572a76a7d4e83de512d49e1178,"'79de77aa8c36fdf17cb3366e2084e353', '520cb8509c6662059d3f71e7c3cad0ae', '0c015306597566b632bebfb63b7e59f3', '51da52d5516033bea13972588b671184'"
52dba2362a5632b1d54d15f7918823a6,"'79de77aa8c36fdf17cb3366e2084e353', '520cb8509c6662059d3f71e7c3cad0ae', '0c015306597566b632bebfb63b7e59f3', '51da52d5516033bea13972588b671184'"
52dd1a3778c761e76041355f40779659,"'79de77aa8c36fdf17cb3366e2084e353', '520cb8509c6662059d3f71e7c3cad0ae', '0c015306597566b632bebfb63b7e59f3'"
52e255c2c964adc0e8fb7e17dd36e0cf,"'79de77aa8c36fdf17cb3366e2084e353', '520cb8509c6662059d3f71e7c3cad0ae', '0c015306597566b632bebfb63b7e59f3'"
52e410e99ad964a54199c51fd8cbf75e,"'79de77aa8c36fdf17cb3366e2084e353', '520cb8509c6662059d3f71e7c3cad0ae', '0c015306597566b632bebfb63b7e59f3', '51da52d5516033bea13972588b671184'"
52e7a49ee4e841feb7a957811c298c47,"'79de77aa8c36fdf17cb3366e2084e353', '520cb8509c6662059d3f71e7c3cad0ae', '0c015306597566b632bebfb63b7e59f3', '51da52d5516033bea13972588b671184'"
52edf877d5492843413465fac3345a51,"'79de77aa8c36fdf17cb3366e2084e353', '520cb8509c6662059d3f71e7c3cad0ae', '0c015306597566b632bebfb63b7e59f3', '51da52d5516033bea13972588b671184'"
52f028a2b4ab7c964883cbf7d93845da,"'79de77aa8c36fdf17cb3366e2084e353', '520cb8509c6662059d3f71e7c3cad0ae', '0c015306597566b632bebfb63b7e59f3', '51da52d5516033bea13972588b671184'"
52f07b078841ba52d2edb385a24190f3,"'79de77aa8c36fdf17cb3366e2084e353', '520cb8509c6662059d3f71e7c3cad0ae', '0c015306597566b632bebfb63b7e59f3'"
52f1c4e6077d80f782e90fc00e848c94,"'79de77aa8c36fdf17cb3366e2084e353', '520cb8509c6662059d3f71e7c3cad0ae', '0c015306597566b632bebfb63b7e59f3'"
52fd790d32ac9bf434fc3b4f2a88162d,"'79de77aa8c36fdf17cb3366e2084e353', '520cb8509c6662059d3f71e7c3cad0ae', '0c015306597566b632bebfb63b7e59f3', '51da52d5516033bea13972588b671184'"
52fecb9526d79c5f9f9cc94e8e1dce44,"'79de77aa8c36fdf17cb3366e2084e353', '520cb8509c6662059d3f71e7c3cad0ae', '0c015306597566b632bebfb63b7e59f3', '51da52d5516033bea13972588b671184'"
52ff02e8a2f5be93c51334b037e7ff3c,"'79de77aa8c36fdf17cb3366e2084e353', '520cb8509c6662059d3f71e7c3cad0ae', '0c015306597566b632bebfb63b7e59f3'"
5300a8ff8d6cc1e5b8b7c9160b1ebdde,"'79de77aa8c36fdf17cb3366e2084e353', '520cb8509c6662059d3f71e7c3cad0ae', '0c015306597566b632bebfb63b7e59f3'"
53049cc179ad203c406a84a3eeda61ec,"'79de77aa8c36fdf17cb3366e2084e353', '520cb8509c6662059d3f71e7c3cad0ae', '0c015306597566b632bebfb63b7e59f3'"
5304e29c51852a8967526a356fb42bb4,"'79de77aa8c36fdf17cb3366e2084e353', '520cb8509c6662059d3f71e7c3cad0ae', '0c015306597566b632bebfb63b7e59f3'"
53109f0d02890d1d09736ca3651aad47,"'79de77aa8c36fdf17cb3366e2084e353', '520cb8509c6662059d3f71e7c3cad0ae', '0c015306597566b632bebfb63b7e59f3'"
531111978b2382445d64cc3dad7a8cf4,"'79de77aa8c36fdf17cb3366e2084e353', '520cb8509c6662059d3f71e7c3cad0ae', '0c015306597566b632bebfb63b7e59f3', '51da52d5516033bea13972588b671184'"
53129038099fb5e62955353354963dcb,"'79de77aa8c36fdf17cb3366e2084e353', '520cb8509c6662059d3f71e7c3cad0ae', '0c015306597566b632bebfb63b7e59f3', '51da52d5516033bea13972588b671184'"
531393eaadd7a78ab9dacbb0951952df,"'79de77aa8c36fdf17cb3366e2084e353', '520cb8509c6662059d3f71e7c3cad0ae', '0c015306597566b632bebfb63b7e59f3', '51da52d5516033bea13972588b671184'"
5315e896e7b7aadddb6c1fc3756340be,"'79de77aa8c36fdf17cb3366e2084e353', '520cb8509c6662059d3f71e7c3cad0ae', '0c015306597566b632bebfb63b7e59f3', '51da52d5516033bea13972588b671184'"
5316e2ebf7c3b9e7d04ab305fac50357,"'79de77aa8c36fdf17cb3366e2084e353', '520cb8509c6662059d3f71e7c3cad0ae', '0c015306597566b632bebfb63b7e59f3', '51da52d5516033bea13972588b671184'"
531998bc82a2ed4adfc2e8b5b113ae06,"'79de77aa8c36fdf17cb3366e2084e353', '520cb8509c6662059d3f71e7c3cad0ae', '0c015306597566b632bebfb63b7e59f3', '51da52d5516033bea13972588b671184'"
531a24e845b795a7ffc5bfab6b3d9924,"'79de77aa8c36fdf17cb3366e2084e353', '520cb8509c6662059d3f71e7c3cad0ae', '0c015306597566b632bebfb63b7e59f3', '51da52d5516033bea13972588b671184'"
531a7fb3af9dd1d571b859a96ea77f2e,"'79de77aa8c36fdf17cb3366e2084e353', '520cb8509c6662059d3f71e7c3cad0ae', '0c015306597566b632bebfb63b7e59f3', '51da52d5516033bea13972588b671184'"
532036b0b76d442f344e9c793640a40c,"'79de77aa8c36fdf17cb3366e2084e353', '520cb8509c6662059d3f71e7c3cad0ae', '0c015306597566b632bebfb63b7e59f3', '51da52d5516033bea13972588b671184'"
5326ce63287363e378275dae340ce4ad,"'79de77aa8c36fdf17cb3366e2084e353', '520cb8509c6662059d3f71e7c3cad0ae', '0c015306597566b632bebfb63b7e59f3', '51da52d5516033bea13972588b671184'"
532872d7f171d7f9857dfe4eb13956f3,"'79de77aa8c36fdf17cb3366e2084e353', '520cb8509c6662059d3f71e7c3cad0ae', '0c015306597566b632bebfb63b7e59f3', '51da52d5516033bea13972588b671184'"
532995cf05a7071d6b6277b75269e16e,"'79de77aa8c36fdf17cb3366e2084e353', '520cb8509c6662059d3f71e7c3cad0ae', '0c015306597566b632bebfb63b7e59f3', '51da52d5516033bea13972588b671184'"
532fa71b26a20f99bfab1eeacd55507d,"'79de77aa8c36fdf17cb3366e2084e353', '520cb8509c6662059d3f71e7c3cad0ae', '0c015306597566b632bebfb63b7e59f3', '51da52d5516033bea13972588b671184'"
5330f7dc6d721f2730f214b69ce8d43f,"'79de77aa8c36fdf17cb3366e2084e353', '520cb8509c6662059d3f71e7c3cad0ae', '0c015306597566b632bebfb63b7e59f3', '51da52d5516033bea13972588b671184'"
53338400d59436927399318fada9da4e,"'79de77aa8c36fdf17cb3366e2084e353', '520cb8509c6662059d3f71e7c3cad0ae', '0c015306597566b632bebfb63b7e59f3'"
5335681f57a5599c666f6e7711aecbc8,"'79de77aa8c36fdf17cb3366e2084e353', '520cb8509c6662059d3f71e7c3cad0ae', '0c015306597566b632bebfb63b7e59f3'"
5335ffbd243630a336d317989a97223d,"'79de77aa8c36fdf17cb3366e2084e353', '520cb8509c6662059d3f71e7c3cad0ae', '0c015306597566b632bebfb63b7e59f3', '51da52d5516033bea13972588b671184'"
5338754c271a445cfda7ae5a29a46f4f,"'79de77aa8c36fdf17cb3366e2084e353', '520cb8509c6662059d3f71e7c3cad0ae', '0c015306597566b632bebfb63b7e59f3', '51da52d5516033bea13972588b671184'"
53391a173f9cb33da01d3374f5405d33,"'79de77aa8c36fdf17cb3366e2084e353', '520cb8509c6662059d3f71e7c3cad0ae', '0c015306597566b632bebfb63b7e59f3'"
53393a1241d744b40195e0c5e4d7ebf7,"'79de77aa8c36fdf17cb3366e2084e353', '520cb8509c6662059d3f71e7c3cad0ae', '0c015306597566b632bebfb63b7e59f3', '51da52d5516033bea13972588b671184'"
5339b9cd852cbaf3556af0baf124359a,"'79de77aa8c36fdf17cb3366e2084e353', '520cb8509c6662059d3f71e7c3cad0ae', '0c015306597566b632bebfb63b7e59f3'"
